豑,20,49,49,12,10,10,11,12,14,10,8,10
豕,7,52,46,11,15,12,9,18,5,8,12,6
豖,8,48,50,7,12,10,11,22,5,5,16,7
豗,10,50,48,12,13,10,9,11,11,8,11,10
豚,11,51,47,13,12,8,13,10,10,11,8,10
豜,11,51,47,10,12,9,14,15,11,11,7,7
豝,11,52,46,13,11,13,11,12,9,10,8,8
豞,12,49,49,8,12,6,13,12,14,11,5,13
象,11,49,49,10,13,5,9,17,8,11,14,8
豢,13,50,48,8,12,8,12,15,12,8,14,6
豣,13,51,47,13,12,10,12,14,11,10,7,6
豦,13,49,49,5,14,9,9,13,11,11,14,9
豨,14,50,48,10,9,9,12,15,13,10,7,12
豪,14,48,50,8,11,7,10,14,11,11,15,7
豫,15,49,49,11,12,9,11,13,11,7,10,11
豭,16,51,47,12,14,10,12,10,9,10,9,10
豮,16,49,49,8,9,13,13,12,12,10,8,11
豱,16,51,47,9,11,8,12,11,9,10,12,13
豳,17,48,50,9,9,9,13,11,13,12,10,11
豵,18,50,48,10,10,11,12,13,9,10,11,10
豷,19,50,48,8,9,10,14,12,12,11,9,10
豸,7,42,56,8,12,10,10,15,9,10,10,11
豹,10,49,49,10,12,8,13,12,11,10,8,9
豺,10,49,49,11,8,9,14,8,14,11,12,9
豻,10,49,49,12,10,10,14,11,13,11,7,7
貂,12,49,49,9,10,12,11,13,10,9,12,10
貅,13,50,48,12,10,9,14,10,13,11,9,8
貆,13,50,48,10,9,9,13,10,10,9,13,12
貉,13,49,49,10,12,7,14,11,11,11,10,9
貊,13,49,49,11,8,9,14,11,13,10,11,10
貌,14,49,49,10,9,8,13,12,12,10,12,9
貔,17,49,49,10,10,10,13,10,11,10,11,11
貘,17,49,49,10,11,10,13,8,10,11,11,12
貜,27,50,48,10,12,12,11,12,10,9,9,10
貤,10,49,49,12,7,9,10,13,13,10,10,11
賌,13,46,52,7,15,7,10,13,13,10,8,12
賏,14,51,47,12,13,12,10,12,9,9,10,8
賝,15,51,47,12,12,12,10,10,11,11,9,9
賥,15,50,48,11,13,9,12,16,13,8,6,6
賨,15,49,49,9,13,9,11,13,11,10,10,10
賮,16,47,51,7,14,11,11,14,11,11,6,10
賸,17,50,48,11,11,8,12,13,13,10,8,9
贉,19,50,48,12,12,13,11,9,10,10,9,9
贕,22,49,49,10,8,11,16,13,13,8,7,9
贝,4,46,52,12,10,13,11,11,11,7,7,12
贞,6,47,51,0,13,7,12,13,13,10,11,15
负,6,46,52,7,13,6,14,12,13,8,10,12
贠,6,43,55,9,12,10,11,10,12,9,9,13
贡,7,50,48,8,15,10,11,12,11,9,10,11
财,7,49,49,11,9,12,15,11,12,8,8,10
责,8,48,50,5,16,7,11,13,13,9,10,12
贤,8,48,50,15,7,9,11,11,13,8,9,11
败,8,49,49,11,14,5,15,14,8,7,10,11
账,8,49,49,11,14,6,14,17,6,7,12,9
货,8,47,51,11,14,7,9,10,15,9,9,11
质,8,47,51,8,12,10,8,17,9,7,12,11
贩,8,50,48,10,12,7,13,14,10,7,11,10
贪,8,49,49,4,16,9,10,16,10,9,10,12
贫,8,49,49,8,13,13,11,11,8,9,11,11
贬,8,50,48,11,11,9,15,10,10,8,13,7
购,8,49,49,10,14,6,14,14,11,7,8,12
贮,8,50,48,13,13,12,18,12,1,11,8,5
贯,8,48,50,12,14,14,9,10,10,8,9,9
贰,9,48,50,7,13,8,13,15,4,13,9,13
贱,9,49,49,9,14,7,13,15,8,7,9,13
贲,9,49,49,6,12,10,12,11,13,9,10,12
贳,9,48,50,11,14,13,10,11,11,8,9,10
贴,9,49,49,11,7,11,15,12,10,9,13,8
贵,9,48,50,9,15,9,10,12,12,8,10,11
贶,9,50,48,12,13,7,13,15,8,6,10,11
贷,9,49,49,13,13,10,9,7,17,7,8,10
贸,9,47,51,10,14,10,11,11,12,8,9,11
费,9,47,51,7,19,8,12,12,13,7,8,9
贺,9,47,51,12,10,11,10,12,13,7,9,11
贻,9,49,49,11,11,6,14,15,11,7,11,8
贼,9,49,49,10,6,11,16,11,12,7,9,13
贽,10,48,50,13,13,8,11,9,15,7,8,11
贾,10,48,50,9,18,11,10,11,11,7,8,10
贿,10,49,49,9,12,6,13,17,10,7,12,10
赀,10,48,50,10,15,6,14,12,13,8,9,10
赁,10,48,50,13,12,10,9,12,10,8,10,11
赂,10,49,49,9,14,6,14,14,12,7,12,8
赃,10,50,48,11,11,9,16,14,10,8,10,8
资,10,47,51,11,14,7,12,10,13,8,10,11
赅,10,49,49,11,11,8,15,13,11,8,10,10
赆,10,50,48,12,15,11,14,14,11,8,7,5
赇,11,49,49,11,9,11,14,13,12,8,11,8
赈,11,49,49,11,12,6,13,16,10,7,12,8
赉,11,49,49,7,15,11,9,15,13,7,9,9
赊,11,49,49,11,11,8,14,11,9,7,12,11
赋,12,49,49,12,4,10,17,13,9,9,12,10
赌,12,49,49,9,11,9,13,15,11,7,12,9
赍,12,48,50,8,14,10,13,13,13,7,9,10
赎,12,49,49,10,13,9,14,12,9,7,11,11
赏,12,47,51,12,13,12,10,9,10,9,10,11
赐,12,50,48,11,11,8,13,15,11,7,8,11
赑,12,50,48,7,10,8,10,11,13,12,12,13
赒,12,50,48,10,10,13,13,13,13,6,8,10
赓,12,49,49,6,12,7,11,16,16,7,12,8
赔,12,49,49,10,10,9,14,14,10,8,12,8
赕,12,49,49,10,12,9,13,15,11,7,12,8
赖,13,49,49,9,9,8,15,14,13,10,8,10
赗,13,50,48,11,13,12,13,11,9,5,11,9
赘,14,49,49,14,13,9,10,13,12,7,8,9
赙,14,49,49,9,10,14,12,13,14,7,8,8
赚,14,49,49,11,9,9,14,12,14,7,9,10
赛,14,49,49,6,16,8,10,17,13,7,10,9
赜,15,49,49,11,8,10,15,13,11,10,10,8
赝,16,49,49,10,13,13,10,12,12,6,11,8
赞,16,48,50,14,11,12,10,12,12,7,8,9
赟,16,48,50,11,11,14,11,14,13,6,7,9
赠,16,48,50,9,12,11,13,13,13,7,10,8
赡,17,49,49,12,10,8,17,11,10,9,10,9
赢,17,49,49,7,11,7,11,13,10,12,13,11
赣,21,49,49,10,10,9,12,13,13,9,8,10
赤,7,48,50,5,13,5,12,19,12,12,13,5
赦,11,50,48,10,7,9,13,16,10,11,10,10
赧,11,50,48,9,8,10,12,15,10,10,11,10
赩,13,49,49,9,8,6,15,13,14,13,9,7
赪,13,49,49,8,4,13,12,17,12,8,11,10
赫,14,49,49,9,4,10,14,13,14,12,9,9
赭,15,49,49,9,6,10,14,13,12,12,8,10
赯,17,49,49,7,8,11,15,12,13,11,11,8
走,7,49,49,4,13,4,12,16,12,12,14,8
赱,6,49,49,4,14,4,11,11,12,13,18,8
赳,9,49,49,10,6,8,14,12,13,14,8,11
赴,9,50,48,8,7,7,12,13,14,14,10,12
赵,9,50,48,10,5,8,13,8,15,14,12,12
赶,10,49,49,11,6,9,15,9,11,15,7,11
起,10,50,48,9,6,9,14,13,7,14,10,13
赸,10,50,48,9,4,9,13,11,14,12,10,13
趁,12,49,49,9,8,9,14,12,9,13,12,9
趄,12,50,48,9,8,9,12,11,9,12,12,13
超,12,50,48,10,7,10,13,11,9,13,11,12
越,12,50,48,9,6,11,13,11,11,13,9,12
趋,12,50,48,10,9,5,14,9,12,13,10,14
趐,13,50,48,8,9,12,11,11,13,12,9,11
趑,13,50,48,9,8,11,14,9,11,12,10,11
趒,13,50,48,8,10,8,12,14,10,11,9,13
趔,13,50,48,8,8,10,12,13,12,11,9,11
趟,15,50,48,8,9,10,13,13,12,12,9,10
趡,15,50,48,8,9,8,12,12,11,12,11,12
趣,15,50,48,7,12,8,11,13,9,11,12,11
趦,16,50,48,9,6,11,12,12,11,13,10,12
趫,19,50,48,8,9,12,11,11,12,11,10,11
趮,20,50,48,7,8,9,11,12,14,11,9,14
趯,21,50,48,8,8,12,11,11,11,11,9,13
趱,23,50,48,7,11,11,11,12,11,10,11,10
足,7,49,49,11,10,11,9,14,8,12,13,7
趴,9,50,48,11,14,5,16,11,6,16,7,9
趵,10,48,50,9,15,8,14,10,11,15,2,11
趷,10,49,49,10,14,7,14,9,7,15,11,8
趸,10,50,48,5,13,11,10,10,9,9,15,12
趹,11,50,48,10,9,8,13,10,11,13,14,8
趺,11,50,48,13,9,8,13,9,10,14,11,9
趼,11,51,47,13,13,10,12,11,11,12,8,6
趾,11,51,47,11,8,7,11,10,11,14,12,12
趿,10,51,47,10,12,8,12,11,10,11,9,11
跁,11,51,47,8,13,13,13,10,8,14,8,8
跂,11,49,49,11,10,10,13,11,10,12,11,9
跃,11,50,48,9,11,7,15,13,9,15,8,9
跄,11,50,48,6,12,5,13,13,11,14,9,11
跅,12,50,48,10,13,6,12,11,12,13,8,10
跆,12,49,49,10,10,4,13,12,13,14,10,10
跋,12,49,49,11,13,8,12,10,7,11,13,10
跌,12,50,48,11,12,8,13,11,10,13,10,8
跍,12,49,49,8,9,11,16,8,10,15,10,9
跎,12,50,48,12,8,12,14,10,8,14,9,9
跏,12,49,49,10,10,8,11,10,12,12,12,11
跐,13,51,47,8,10,7,12,14,8,13,12,11
跑,12,49,49,9,12,7,12,12,12,13,8,11
跕,12,49,49,9,8,10,13,9,10,14,11,11
跖,12,51,47,12,11,7,11,13,9,13,10,10
跗,12,50,48,10,11,10,13,13,10,12,8,8
跙,12,51,47,10,13,10,10,10,10,12,10,10
跚,12,51,47,11,11,11,10,12,12,11,9,9
跛,12,50,48,10,9,10,12,12,10,12,11,10
距,11,51,47,10,15,10,10,10,11,13,10,7
跞,12,50,48,8,12,7,14,10,11,12,8,13
跟,13,51,47,11,14,10,10,10,11,11,10,9
跣,13,49,49,10,11,9,13,12,11,11,9,10
跤,13,50,48,11,10,10,13,11,8,13,9,10
跦,13,50,48,7,13,8,13,12,11,13,7,12
跧,13,51,47,11,11,7,12,10,9,13,11,12
跨,13,50,48,10,11,9,12,12,12,13,7,10
跩,13,49,49,6,12,7,13,13,12,13,5,14
跪,13,50,48,9,12,9,11,12,9,10,11,10
跫,13,49,49,13,13,12,8,12,8,9,12,9
跬,13,50,48,10,8,8,13,9,11,13,11,12
跮,13,50,48,9,13,7,14,9,11,15,7,12
路,13,50,48,9,12,7,13,11,11,13,9,9
跱,13,50,48,11,9,9,13,12,16,13,5,8
跲,13,51,47,12,9,6,13,12,12,13,10,9
跳,13,50,48,11,12,9,10,12,10,11,9,10
践,13,50,48,9,11,9,11,11,12,11,9,13
跶,13,51,47,9,8,9,14,8,11,14,12,9
跷,13,49,49,7,13,6,14,10,14,12,7,12
跸,13,49,49,9,13,11,15,10,12,12,5,9
跹,13,51,47,11,7,9,14,10,10,13,10,10
跺,13,50,48,10,12,8,13,10,13,12,7,12
跻,13,49,49,9,11,9,16,11,12,13,8,7
跼,14,50,48,11,12,11,10,10,10,10,10,10
跽,14,52,46,13,12,9,11,8,8,12,12,10
踅,14,49,49,13,11,11,9,11,8,9,14,10
踆,14,49,49,10,11,9,12,11,10,12,11,10
踈,14,49,49,11,9,9,12,12,12,12,9,9
踉,14,49,49,10,9,8,12,12,12,11,11,11
踊,14,49,49,9,9,11,10,9,14,11,8,13
踋,14,49,49,11,10,11,11,10,11,11,9,11
踌,14,49,49,9,10,10,12,12,12,12,8,10
踏,15,49,49,11,8,10,11,10,11,12,11,11
踒,15,50,48,9,10,12,13,10,12,12,8,10
踔,15,49,49,9,7,12,12,12,13,13,7,10
踖,15,50,48,9,11,9,11,10,12,11,10,11
踘,15,49,49,7,12,6,13,13,13,12,8,11
踜,15,49,49,9,10,9,14,12,9,13,8,10
踝,15,51,47,11,12,11,11,10,11,11,9,9
踞,15,50,48,11,12,11,9,9,11,9,13,10
踟,15,49,49,10,10,9,12,11,11,12,9,12
踠,15,49,49,10,9,9,11,12,13,12,8,10
踡,15,49,49,10,12,8,12,13,13,12,7,7
踢,15,50,48,10,12,10,10,11,11,11,9,11
踣,15,49,49,9,11,10,12,12,12,12,10,9
踤,15,49,49,11,11,9,16,12,13,15,3,6
踥,15,49,49,9,8,8,15,13,11,14,9,10
踦,15,50,48,8,11,11,12,12,12,12,7,10
踧,15,50,48,10,8,10,11,12,11,11,11,11
踩,15,50,48,11,11,11,13,10,9,12,8,10
踪,15,50,48,11,8,9,13,10,12,13,9,10
踬,15,49,49,9,10,11,13,12,12,11,9,9
踮,15,49,49,9,10,9,14,11,12,12,11,7
踯,15,49,49,11,12,11,13,9,11,9,8,12
踱,16,50,48,9,9,9,11,12,11,11,13,11
踵,16,50,48,9,9,11,10,10,13,11,9,12
踶,16,51,47,11,12,11,10,8,10,11,10,12
踹,16,50,48,9,8,10,11,11,13,11,11,11
踺,15,50,48,10,7,13,13,10,11,10,11,11
踼,16,50,48,11,14,10,12,11,11,10,7,10
踽,16,49,49,9,10,12,11,9,14,11,8,11
蹀,16,50,48,10,12,11,11,10,11,11,10,10
蹁,16,49,49,9,10,9,10,10,12,9,11,14
蹂,16,50,48,10,12,12,10,10,10,11,9,11
蹄,16,49,49,10,9,9,12,13,15,11,7,10
蹇,17,49,49,9,14,8,12,12,12,8,13,8
蹈,17,50,48,11,10,11,12,9,9,12,11,12
蹉,16,49,49,10,9,9,12,10,9,12,12,12
蹊,17,50,48,11,9,7,12,11,11,11,12,11
蹋,17,50,48,9,11,11,10,10,11,10,10,11
蹎,17,50,48,10,10,9,12,12,11,11,11,10
蹐,17,50,48,11,9,9,12,12,12,12,9,9
蹑,17,50,48,13,10,9,12,9,11,10,11,11
蹒,16,49,49,9,10,10,13,12,12,10,8,12
蹓,17,51,47,9,12,11,12,9,11,11,9,11
蹙,18,49,49,6,11,10,12,12,12,9,13,10
蹚,18,51,47,7,13,12,13,11,8,14,7,11
蹜,18,49,49,9,10,8,11,12,12,11,10,13
蹝,18,50,48,12,10,9,11,12,12,11,10,9
蹠,18,49,49,11,8,8,12,13,10,12,12,10
蹡,18,50,48,10,10,11,11,11,11,10,11,9
蹢,18,49,49,9,8,8,11,12,14,11,11,12
蹦,18,49,49,8,7,9,11,14,13,9,12,12
蹧,18,49,49,7,12,12,12,12,13,11,8,8
蹩,18,49,49,12,11,11,9,12,10,8,13,9
蹪,19,49,49,8,12,10,13,11,11,11,10,10
蹬,19,51,47,9,12,9,11,11,10,12,11,10
蹭,19,50,48,11,10,11,11,10,12,11,10,10
蹮,19,51,47,10,11,12,12,12,9,11,8,9
蹯,19,50,48,10,11,11,10,11,12,11,10,10
蹰,19,50,48,11,12,9,9,11,13,11,10,9
蹲,19,50,48,10,11,11,12,11,11,12,7,9
蹴,19,50,48,11,7,10,11,13,8,11,14,11
蹶,19,51,47,11,14,9,9,15,10,11,9,8
蹼,19,49,49,11,10,11,12,10,9,11,11,11
蹽,19,49,49,9,12,8,13,12,12,12,10,7
蹾,19,50,48,11,11,9,14,11,10,10,11,9
蹿,19,49,49,9,12,10,13,11,13,11,7,10
躁,20,51,47,12,10,9,10,12,12,10,10,9
躃,20,49,49,10,10,10,11,13,11,11,12,8
躄,20,49,49,9,11,12,10,11,10,9,13,10
躅,20,49,49,10,11,12,10,11,10,10,9,11
躇,19,50,48,9,10,10,11,10,14,11,10,10
躏,20,49,49,9,9,10,12,12,13,8,10,12
躐,22,50,48,10,12,8,11,11,9,11,13,11
躔,22,50,48,11,9,10,10,11,11,11,11,12
躗,22,49,49,8,18,8,9,15,8,8,13,10
躘,23,50,48,8,10,10,10,13,11,9,11,13
躙,23,50,48,11,12,12,9,11,11,10,9,10
躛,23,49,49,10,14,9,9,13,9,9,13,10
躜,23,49,49,10,13,13,12,12,12,8,9,7
躝,24,50,48,10,12,12,9,10,12,9,9,11
躞,24,50,48,11,12,11,11,10,10,11,10,9
躠,23,47,51,9,15,9,10,11,11,8,13,9
躣,25,50,48,11,13,13,10,11,12,9,8,9
躧,26,50,48,10,10,10,10,13,12,10,11,10
躩,27,50,48,10,13,12,10,13,9,10,10,9
身,7,48,50,7,14,6,12,13,14,11,10,8
躬,10,49,49,12,7,10,12,17,12,9,7,9
躯,11,49,49,10,10,8,11,12,12,8,14,9
躰,12,50,48,12,7,10,13,14,12,9,9,9
躲,13,49,49,10,11,6,10,14,14,7,12,12
躹,15,49,49,9,11,7,9,15,14,7,11,12
躺,15,49,49,12,5,10,14,12,12,10,10,10
軃,19,49,49,11,10,11,14,12,14,10,5,9
軆,20,49,49,11,10,11,13,11,11,10,9,10
軏,10,49,49,12,9,9,16,12,7,11,11,10
軖,11,49,49,14,8,8,19,11,11,11,5,10
軘,11,49,49,12,6,9,16,15,14,9,3,11
軜,11,48,50,12,6,9,15,12,14,9,10,8
軝,11,48,50,11,9,8,16,14,9,9,9,9
軠,11,49,49,13,7,9,19,10,12,11,5,9
軡,11,49,49,12,9,8,17,14,14,10,3,8
転,11,49,49,13,7,5,16,13,9,10,11,11
軥,12,49,50,11,9,7,16,14,13,9,5,11
軨,12,49,49,13,9,8,17,13,11,10,6,9
軭,13,49,49,12,10,10,16,10,8,9,11,11
軱,12,49,49,11,9,8,16,12,8,9,11,12
軶,12,49,49,11,9,9,15,14,10,9,11,8
軷,12,49,49,12,10,8,17,12,7,9,10,10
軽,12,49,49,12,8,8,15,11,11,10,7,12
軿,13,49,49,11,11,9,16,15,10,9,8,7
輀,13,49,49,11,6,9,12,13,13,9,10,12
輂,13,49,49,9,15,10,11,14,11,7,13,7
輋,13,49,49,8,13,9,9,16,12,7,14,8
輗,15,49,49,11,10,8,15,14,10,9,9,9
輠,15,49,49,11,10,11,15,12,12,8,7,9
輣,15,48,50,10,10,11,14,12,12,8,9,10
輤,15,49,49,11,7,12,14,13,12,9,9,9
輫,15,49,49,12,9,8,17,12,10,10,10,7
輮,16,49,49,11,9,12,16,12,10,9,8,10
輴,16,49,49,10,9,11,14,12,10,8,10,10
輵,16,49,49,11,9,9,15,13,11,8,8,11
輶,16,49,49,11,9,10,15,12,10,8,10,10
輹,16,49,49,11,11,8,15,12,11,9,10,10
輼,16,49,49,10,9,8,15,14,9,8,12,11
轇,18,49,49,11,12,11,15,12,9,8,10,7
轏,19,49,49,11,11,11,15,10,10,8,12,9
轑,19,50,48,11,10,8,16,12,11,9,9,9
轒,19,49,49,11,9,10,14,11,11,8,11,11
轕,19,48,50,11,10,10,14,12,11,8,8,11
轖,20,49,49,10,6,10,14,13,12,8,11,10
轗,20,49,49,11,7,11,16,12,13,9,9,9
轘,20,49,49,10,10,11,13,11,11,8,10,10
轙,20,49,49,9,8,9,13,13,12,8,11,12
轜,21,49,49,10,9,12,14,9,10,8,10,12
轝,20,50,48,8,12,8,12,14,13,7,13,8
轞,21,49,49,11,11,9,14,13,6,9,11,12
车,4,49,49,7,19,6,11,18,5,5,18,7
轧,5,49,49,14,10,3,15,13,3,15,8,15
轨,6,49,49,13,12,4,15,12,8,14,6,12
轩,7,49,49,15,5,10,18,6,14,16,0,10
轫,7,48,50,12,4,11,14,10,14,12,8,10
转,8,49,49,13,7,9,15,15,10,14,2,9
轭,8,49,49,11,10,8,12,16,8,11,10,9
轮,8,49,49,13,9,6,15,12,9,14,9,8
软,8,49,49,13,11,7,15,11,8,14,8,10
轰,8,49,49,9,14,6,7,15,9,9,14,13
轱,9,49,49,13,5,12,15,8,11,14,10,9
轲,9,49,49,13,5,9,14,13,16,13,2,11
轳,9,49,49,14,5,14,16,15,12,14,7,0
轴,9,48,50,11,5,10,12,11,15,11,8,12
轵,9,49,49,12,9,8,15,12,9,13,8,9
轶,9,49,49,11,9,11,15,9,12,12,7,8
轸,9,49,49,13,10,8,16,9,11,13,6,8
轹,9,49,49,12,7,8,14,10,11,12,8,14
轺,9,48,50,12,8,10,13,12,12,12,8,9
轻,9,49,49,13,5,9,16,12,13,14,6,9
轼,10,49,49,12,5,15,14,9,8,13,7,13
载,10,49,49,11,12,8,13,12,9,9,8,14
轾,10,49,49,12,9,7,14,12,13,12,6,9
轿,10,49,49,11,10,11,14,12,10,13,7,7
辀,10,49,49,11,8,8,15,12,13,12,6,11
辁,10,49,49,13,9,6,14,10,14,13,6,11
辂,10,49,49,11,12,6,13,11,13,12,8,8
较,10,49,49,12,7,8,15,9,10,14,8,13
辄,11,49,49,10,11,7,12,14,8,11,10,12
辅,11,49,49,10,6,10,13,13,13,10,9,12
辆,11,49,49,10,8,9,12,15,15,10,8,9
辇,12,48,50,13,13,11,9,15,9,6,13,7
辈,12,48,50,8,19,11,11,18,7,4,12,5
辉,12,49,49,12,13,10,15,11,10,8,5,11
辊,12,50,48,11,9,8,12,12,11,12,8,13
辋,12,49,49,10,10,11,11,12,13,9,9,10
辌,12,49,49,11,5,9,15,11,12,13,8,13
辍,12,49,49,10,10,10,12,10,11,10,10,11
辎,12,48,50,10,8,9,12,10,14,10,8,14
辏,13,49,49,11,11,6,13,13,11,11,10,8
辐,13,49,49,10,7,8,13,10,12,11,9,15
辑,13,49,49,11,10,8,13,14,11,12,6,10
辒,13,50,48,10,9,8,13,12,10,11,12,12
输,13,49,49,9,9,7,12,13,10,10,14,10
辔,13,48,50,11,14,11,11,12,10,9,6,10
辕,14,49,49,10,10,8,12,12,10,11,11,10
辖,14,49,49,11,8,12,13,8,13,11,9,10
辗,14,49,49,9,10,9,11,15,11,10,11,10
辘,15,49,49,9,10,10,11,14,11,9,11,11
辙,16,49,49,9,10,9,12,15,10,9,14,10
辚,16,50,48,9,9,12,12,11,13,10,9,10
辛,7,49,49,8,14,9,10,16,10,7,16,7
辜,12,49,49,8,14,8,10,15,11,8,14,8
辞,13,49,49,11,6,11,15,10,12,9,9,11
辟,13,49,49,9,11,10,13,10,11,12,9,11
辣,14,49,49,11,7,10,13,12,14,11,8,11
辨,16,49,49,11,8,11,12,12,12,12,8,10
辩,16,49,49,11,7,11,14,13,14,9,7,10
辫,17,49,49,11,12,11,14,14,14,6,5,8
辰,7,51,47,10,14,9,9,14,10,9,11,10
辱,10,50,48,12,15,11,10,11,11,7,9,9
辵,7,48,50,10,14,8,11,14,9,11,11,6
辶,3,50,48,18,0,0,21,0,0,26,17,16
边,5,50,48,5,13,5,11,9,9,11,14,17
辺,5,50,48,6,13,11,10,8,8,11,14,14
込,5,50,48,8,12,2,11,11,10,13,14,14
辽,5,51,47,8,8,11,13,10,0,13,21,11
达,6,50,48,9,13,7,10,10,6,13,13,14
辿,6,49,49,7,10,5,9,15,9,12,16,13
迁,6,50,48,8,12,7,12,14,9,13,12,9
迂,6,50,48,9,12,8,11,12,9,12,14,9
迄,6,49,49,6,12,6,12,12,5,12,15,15
迅,6,51,47,6,12,9,9,13,10,12,12,13
过,6,50,48,7,4,15,11,7,10,13,12,16
迈,6,51,47,6,11,8,11,9,9,11,13,17
迋,7,50,48,8,11,7,9,11,7,12,16,15
迍,7,50,48,7,12,6,9,17,9,10,11,14
迎,7,50,48,5,11,12,7,12,12,11,12,13
运,7,50,48,8,11,9,9,10,7,11,16,15
近,7,49,49,7,10,7,10,11,13,13,13,13
迓,7,50,48,7,10,10,9,13,14,11,9,12
返,7,50,48,5,14,9,8,13,9,11,14,12
迕,7,49,49,8,15,6,12,13,9,12,11,9
还,7,52,46,5,11,5,12,17,8,12,15,9
这,7,51,47,6,10,8,11,9,9,11,15,17
进,7,51,47,5,11,11,10,11,12,10,12,13
远,7,52,46,6,7,8,10,10,10,12,12,20
违,7,50,48,6,11,4,10,14,10,10,14,15
连,7,50,48,5,13,5,10,17,7,11,17,10
迟,7,52,46,6,10,10,12,12,9,11,12,15
迢,8,51,47,7,11,10,9,11,11,10,14,13
迣,8,50,48,7,15,10,8,12,7,10,13,12
迤,8,49,49,6,12,6,9,14,12,10,13,13
迥,8,50,48,6,13,12,8,13,13,9,10,11
迦,8,49,49,6,11,8,8,12,12,10,13,15
迨,8,50,48,7,10,7,10,14,11,11,14,13
迩,8,49,49,6,14,7,10,14,11,12,12,9
迪,8,50,48,4,11,7,8,16,11,10,15,13
迫,8,50,48,5,11,7,8,12,11,11,16,14
迭,8,49,49,5,15,5,9,13,10,11,14,13
迮,8,49,49,7,13,7,11,13,12,12,12,8
述,8,50,48,6,13,10,8,16,8,12,14,9
迳,8,51,47,6,7,10,11,11,8,12,16,13
迶,9,50,48,6,12,7,9,16,13,10,10,11
迷,9,50,48,4,12,6,9,18,12,12,13,10
迸,9,49,49,5,11,11,10,13,12,11,12,11
迹,9,49,49,6,11,8,9,13,14,10,13,10
迻,9,50,48,7,13,7,9,15,13,10,13,8
追,9,49,49,5,10,8,7,14,11,11,14,14
迿,9,50,48,5,10,6,10,14,13,10,13,15
退,9,50,48,4,13,10,8,12,10,10,15,12
送,9,49,49,5,12,10,9,14,8,11,14,12
适,9,50,48,6,13,11,9,10,9,10,13,13
逃,9,50,48,5,12,10,8,12,11,11,12,15
逄,9,49,49,6,12,8,9,13,13,10,11,12
逅,9,50,48,6,14,10,8,13,7,11,13,13
逆,9,50,48,5,12,11,8,17,11,11,15,7
选,9,50,48,4,15,3,9,13,8,11,13,18
逊,9,51,47,5,9,7,9,15,14,9,13,13
逋,10,49,49,6,11,9,8,17,12,10,13,10
逌,10,49,49,6,10,9,9,15,10,10,13,12
逍,10,50,48,7,13,9,8,14,12,10,10,12
透,10,50,48,5,15,9,8,13,11,10,11,12
逐,10,51,47,5,15,10,9,15,11,10,12,9
逑,10,49,49,7,12,10,9,15,9,11,13,9
递,10,50,48,4,10,9,9,18,9,9,16,12
逓,10,50,48,5,13,9,7,15,12,11,11,11
途,10,49,49,5,12,8,9,15,10,11,16,10
逖,10,50,48,8,12,10,8,12,12,9,14,10
逗,10,50,48,7,12,10,7,10,9,10,14,14
通,10,50,48,5,14,11,6,16,12,9,13,11
逛,10,50,48,6,12,10,10,11,10,10,13,13
逝,10,50,48,5,13,7,9,14,11,11,15,10
逞,10,50,48,8,12,10,8,12,9,10,13,12
速,10,49,49,5,14,9,6,16,10,10,15,11
造,10,49,49,4,14,6,8,14,12,10,15,13
逡,10,49,49,6,11,9,9,13,12,9,13,12
逢,10,50,48,5,12,6,9,15,12,10,15,11
逦,10,52,46,4,10,10,8,14,14,8,14,14
逭,11,49,49,7,12,11,8,12,10,10,12,12
逮,11,49,49,5,14,10,7,13,10,10,15,11
逯,11,49,49,6,11,7,9,15,13,10,13,11
逴,11,50,48,6,10,10,9,15,12,10,13,11
逵,11,50,48,6,12,8,10,14,12,10,13,11
逶,11,50,48,6,14,10,9,12,10,9,15,10
逸,11,50,48,6,14,9,8,13,9,11,12,14
逹,11,50,48,6,13,9,9,13,11,10,14,11
逻,11,51,47,4,17,15,9,12,8,8,12,9
逼,12,49,49,8,12,10,7,15,11,9,14,11
逾,12,50,48,5,14,8,9,14,9,10,13,13
遁,12,49,49,6,12,10,9,15,12,11,11,10
遂,12,50,48,5,11,10,8,15,10,11,14,12
遄,12,49,49,5,11,8,8,15,13,9,12,13
遅,12,50,48,6,14,11,8,12,10,11,11,12
遇,12,50,48,4,15,10,7,13,11,10,12,12
遍,12,51,47,5,12,10,7,16,11,10,12,12
遏,12,50,48,6,14,10,8,15,9,9,13,13
遐,12,51,47,7,15,11,8,11,11,10,11,12
遑,12,49,49,5,13,8,8,15,11,10,14,12
遒,12,50,48,6,10,10,6,15,13,9,14,12
道,12,49,49,6,12,10,7,15,12,10,13,12
遗,12,50,48,4,14,8,9,14,10,9,13,13
遘,13,50,48,6,13,11,7,14,9,10,12,13
遛,13,50,48,6,12,12,8,14,12,9,12,10
遝,13,51,47,7,14,12,8,13,9,11,12,9
遟,13,51,47,4,11,10,10,14,12,10,10,14
遢,13,50,48,6,12,9,8,14,14,9,12,11
遣,13,50,48,5,15,8,7,13,9,10,15,13
遥,13,49,49,4,11,8,8,15,10,10,16,13
遨,13,50,48,6,11,11,9,14,10,10,13,12
遫,14,51,47,4,12,10,8,19,10,9,13,11
遭,14,49,49,5,13,12,6,14,11,9,13,11
遮,14,50,48,5,12,8,8,14,9,12,14,14
